id,text
5912,"Lowest black unemployment under #Trump. Highest # black owned businesses. Highest # black owned homes.
And the best is yet to come!
Vote #Trump2020LandslideVictory 
#4MoreYears https://t.co/A3BrS0EoZf"
5913,"FRANCE ON HIGH ALERT! THOUSANDS OF TROOPS DEPLOYED, US BOARDING UP https://t.co/yXv0B5P8A4 via @YouTube #France #US #COVID19 #COVID #Riots #Trump #November #Halloween2020 #Halloween #HappyHalloween"
5914,@KamalaHarris @JoeBiden Plagiarism &amp; lying Joe who sniffs women¡¯s hair &amp; is too touchy-feely... you know Kampala... that he¡¯s not cognitively first for office with his dementia.<U+0001F644>#BidenHarris #Kamala #Dems #Communism has no place in the #USA #Trump will #Win bc #Job creator
5915,"@MaybeAmes Accusations of ""reckless"" &amp; ""dangerous"" are weird. When ur commuting on the hwy w/cars to the left/right/front/behind do u call 911 to report a dangerous situation? Hating on #Trump supporters embarrassing #Biden isn't a reason to make reckless claims."
5916,"@markknoller @BretBaier @JoeBiden ""Unusually subdued""....is the subject matter something to laugh &amp; joke about? #Trump isn't always the showman, he does take serious issues to heart and speaks about them in that way. The loss of PA's steel mills is one such issue."
5917,"@themarketswork @seanmdav Accusations of ""reckless"" &amp; ""dangerous"" are weird. When ur commuting on the hwy w/cars to the left/right/front/behind do u call 911 to report a dangerous situation? Hating on #Trump supporters embarrassing #Biden isn't a reason to make reckless claims."
5918,@michaeljknowles True faithful Christians vote for #Biden. #Trump is a false prophet and those who put him on the level of Jesus or as a Christian are falling away from God. Jesus did burn down the temple re:false prophets.
5919,"so predictible that #tRump would do this

what's next?
https://t.co/AMH3b0S4d1"
5920,Isn¡¯t socialism great!!! Don¡¯t you wish America could force you to stay in America?! <U+0001F602><U+0001F602> bunch of morons voting for democrats who would love nothing more then have this power over the masses! No thank you! I voted straight ticket republican to ensure America stays free! #trump https://t.co/2IVA0KAlvJ
5921,"@Acyn @deejay90192 #trump: ""I could've been the greatest...""
Yeah, you  could've been STILLBORN, too! Pity, the way things turned out."
5922,@FoxNews Pennsylvania loves Trump? Or not? #trump
5923,Guess #Trump was right after all. We ARE number one <U+0001F612> #Vote #VoteBidenHarris https://t.co/QeB76wWUhv
5924,I have one! It just has the one video of #Trump calling him - and his fellow Americans who served their country - ¡°suckers¡± and ¡°losers¡±. #VoteBiden https://t.co/3JQzMh6WRk
5925,@jessicamariemba @ethman770 @dbongino Come to south #Georgia! Warm and #Trump Country
5926,"We will be holding a #Trump rally tomorrow at Hermon Highschool from 3:00 - 5:00 PM. 

Desserts with Sean. We¡¯re going to talk politics and have a safe, fun time.

Let¡¯s finish strong as we #TakebackDistrict9 ! 

#mepolitics #Democracy https://t.co/ynveB8QppV"
5927,"My Dick-tator Project.
Link to large formats:
https://t.co/UMFgTYTe0u

#Trump #TrumpMeltdown #TrumpIsARacist #trumphasDiarrhea #USElection #TrumpIsNotAmerica #DicktatorTrump #trumpDictator #Trumpwallstreet #USElections  #igordobrowolski  @IgorDobrowolsk https://t.co/hGzgNEph90"
5928,#trump @realDonaldTrump not long now! #VictoryStartsHere
5929,#TRUMP IS LIVE NOW!
5930,Iconic picture. #Trump https://t.co/5eoOXvYRcx
5931,"@realDonaldTrump #Trump call off your mad dog cult right now!!!<U+0001F621>
WATCH: Texas Trump supporters surround and harass Biden campaign bus headed to Austin rally <U+2013> Raw Story
https://t.co/59hl9Y8cqi"
5932,"I don¡¯t know of anyone I know who supports @realDonaldTrump ever being called to be polled.
Has anyone on the #TrumpTrain been called to be #Polled ?
The polls try to discourage Trump voters but we will turn out again to re-elect President Donald Trump #Trump"
5933,"#Halloween , Blue Full Moon , its that time of year all the corpses rise from the dead and vote Democrat 
My Great Grandfather voted Democrat for the first time , but when he was alive he always voted Republican #trump2020
#Trump
#Halloween2020 https://t.co/ncjTByBsZl"
5934,"You #MAGA people have a funny idea of what constitutes freedom and democracy. Almost as if you don't believe in it at all...

US election: #Biden event in #Texas cancelled as 'armed' #Trump supporters threaten campaign bus

#NazisForTrump

https://t.co/r99hqWMWR0"
5935,"#Trump stand for:
Opening up country and economy

No more lock down

Backs police, Law and Order 

Protecting borders

Helps minorities and Fights against racism

Ending wars and bringing troops home

Not on #China's payroll and will hold #CCP accountable

#Trump2020
#MAGA2020 https://t.co/yaD2QBW49z"
5936,"@ProjectLincoln When #Trump wins, will you be closing down this account??"
5937,"Three days before the election and @CNN still pretends that #TonyBobulinski does not exist.

Media should be ashamed of itself. They have discredited themselves.  @nytimes @MSNBC @abcnews @NBCNews @washingtonpost 

#DrainTheSwamp 
#Trump 
#Trump2020 
#BidenCorruption https://t.co/5uB3ltj0Nf"
5938,@atrupar #Trump still is #Corona
5939,"@laurenboebert @realDonaldTrump The fact that Senate Republicans haven¡¯t bothered to pass a COVID relief package but are rushing through President Trump¡¯s Supreme Court pick says all you need to know.
#Trump the truthledd"
5940,"Almost nothing. Sounds like #trump's achievements,  intelligence, military service, understanding of just about anything. #bidenharris https://t.co/jelEyNc0d1"
5941,"#packers disliked you when you went to the #vikings #brettfavre, but now that you endorse #trump we dislike you even more #bidenharris"
5942,#trump on tuesday #bidenharris https://t.co/Ak4ORZuUOg
5943,Texas law enforcement should be embarrassed. This is election intimidation and road rage at it worst. These #trump racists should already be in jail. #VoteBlue2020 https://t.co/xXs2OTafx0
5944,@StateDept Now do the US with #Trump at the helm! https://t.co/4gHDmHHsIB
5945,#Trump supporters be like ¡°socialism is terrifying¡± as they cash their social security checks and apply for Medicare.
5946,#trump #trump2020 get some followers! https://t.co/QHr6aN2yur
5947,"#NavajoNation #IndianCountry Wins With #Trump, and Here's Why 
#YeegoTrump #NavajosforTrump #NativeAmericansforTrump @NNPrezNez @NNVP_Lizer 
https://t.co/0AAZ5BX9dd"
5948,Check out user9678256082282's video! #Trump https://t.co/P65AZYSDl6
5949,The election of the century is upon us. It's very clear that the American ppl want #trump OUT. There will be a loud cry to vote for a #BidenHarrisLandslide2020.
5950,@CheleFarley @realDonaldTrump Why aren¡¯t you strong on the border?  #trump
5951,"#Trump golfs 9 times after learning about #COVID19 

#StayHome or #WearADamnMask

VOTE: #BidenHarris2020  &amp; #VoteByMail

#cnn #msNBC #FOXnews #CBSnews #NBCnews
#ABCnews #OANN #NYTimes #WashingtonPost 
@PressSec @realDonaldTrump #MAGA2020 #AARP 
#Trump2020 #MAGA Seal Team 6 https://t.co/Vyl8alGzM0"
5952,"Congrats President #Trump. We don¡¯t want to ¡®WIN¡¯ anymore: The United States set a new all-time high world record for #Covid19 cases reported in a single day.

At 99,321 new infections, US number surpassed the previous record held by India. #coronavirus"
5953,#WSJ dumps on #Trump for a Second Term. #WhoKnew #Election2020 #Fla2020 #MustRead #GOPFail https://t.co/YK2VZPixkl
5954,"Did someone already mentioned this?
#Election2020 #Trump #Biden #VOTE #VoteBiden #VoteTrump https://t.co/axRvk0v175"
5955,"#Trump made things worse than any other lately pres., so NO, he does NOT deserve a 2nd term.
The author may be right about economy &amp; military but the part about abortion is disgusting. And #COVID19 isn't even mentioned.
Anyway thanks @CNN for this opinion!
https://t.co/jhZjt10rs9"
5956,"Way to go you f'ing murderer. 

Trump Rallies Led to 30,000 COVID Cases and 700 Deaths According to Stanford Study https://t.co/XdfWA4YE7B

.@realDonaldTrump .@DonaldJTrumpJr @Akowdc #TrumpVirus #coronavirus #trump #MoscowMitch #DumpTrump #trumpepstein #BidenHarris2020 #biden"
5957,@nathanboyd_89 Certainly going to be interesting! A messy 2000 type result could definitely be on the cards unless the result is so definitive no one can argue with it. But then again #Trump. Americans you got to #VOTE! #Election2020
5958,@UtneTorvald Lmao. The Reddest State in America!  Working Americans vote in Election Day. Don¡¯t you remember 2016?  #TRUMP #KAG2020
5959,"Love to my American friends voting right now.

Here¡¯s what the NYT says about us Brits:

¡°Mr. Trump was so unpopular that his visits had to be planned to avoid huge protests..¡±

You¡¯re welcome <U+0001F601>

#Trump #vote #BidenHarris2020 via <U+2066>@nytimes<U+2069>  https://t.co/2SJzqrnG0i"
5960,@realDonaldTrump #Trump is losing his mind! <U+0001F602> https://t.co/snGCJRL5bO
5961,"Good Question! 
#Trump #TrumpHatesOurMilitary #TrumpMurdersAmericans https://t.co/PkxF3AGSGC"
5962,"#Remember the time, ""#OnlyICanFixIt"" #Trump guaranteed he unify the country &amp; return 'er to past glory? #HeLied #TrumpLiesPeriod #GOPfail #WhatLosingLooksLike #YouBeenConned #VoteGOPOut #KeepUp"
5963,"Every racial or sexist insult #Trump &amp; #Republicans launch against #Democratic VP nominee #KamalaHarris cause another 1,000 #blacks to cast ballots. #VoteGOPOut #Enthusiasm #ThanksGOP"
5964,#American #Caucasians try to unload all of their past &amp; present #racism baggage onto #Trump. #TheBlameGame #EthnicCleansing #FoolsErrand #IKnowWhatYouDidLastSummer
5965,Low energy #Trump...knows he's losing
5966,"Asking for a friend...
Why don¡¯t #USA chants break out at #Biden gatherings? No shortage at #Trump rallies. https://t.co/9NQpHlWCki"
5967,Yes the #trump supporters have ¡°big trucks¡± because they actually have work they to get done... https://t.co/mCY29kWjL4
5968,"This is a spiritual song called, 'Stand for Our Voice'. I dedicate it to #Trump and the Trump Train. It is time. https://t.co/O9Wlo7UcP8"
5969,"Those who label #Trump a sociopath but don't do the same for #BarackObama &amp; #JoeBiden (who used baby killing drones in 7 countries) are #FakeLiberals and/or #FakeProgressives! 

 #DNC #RNC @Maddow @ProudSocialist @RandiRhodes @Thom_Hartmann @StephMillerShow @jimmy_dore @caitoz"
5970,"Your vote matters. Make your voting plan for #Election2020 by finding your polling place or ballot drop box site, voting instructions, and more <U+2B07><U+FE0F>
 https://t.co/ROPDuQUkFS. Vote Trump!!! #Trump  #Trump2020Landslide"
5971,#Vote  #Michigan #JohnJames #Trump    Justice of Supreme Court in Michigan are Republican picks are  Mary Kelly and  Brock Swartzle
5972,Your corruption murder and lies boots #republicanparty #media #facebook #trump  those the boot straps i should rock to become a lying cheating mass murdering racist's Pig Just like you  ????? NO I refuse too be a white Pig Like You #un #ap #aclu
5973,I always knew things in life racist's white Americans lie cheat corrupt murder They are of Evil #Hitler Mass Murder theft lies Geocide as long as I do not follow your lead #republicanparty #media #facebook #trump  I'm a better man #un #ap #aclu
5974,Your cowards #republicanparty #media #facebook #trump I reject your lies 100% I denounce you evil murderers racist's oppressive evil thieves 100% #un #ap #aclu
5975,P.s .... Oh this last part is just for you white mass murdering liar terrorist's perverted thieves #republicanparty #media #facebook #trump  I write to you NO ONE Else Its a White Thing #un #ap #aclu
5976,I refuse to lie to cheat deceive manipulate exploit oppress  Target rape and murder the poor Americans America Humanity  like you #republicanparty #media #facebook #trump NO!!!!! I will never be like you . #un #ap #aclu
5977,You lie cheat rape corrupt oppress   Murder in everything they you do #republicanparty #media #facebook #trump I labor create sacrifice I'm a light on your dark white Corrupted way of lies crimes delusion life You are not my people your crimnals . #un #ap #aclu
5978,Your liars cheaters murderers  thieves delusional racist's peopleMass Murderers #republicanparty #media #facebook #trump  You lie cheat Murder steal manipulate deceive in everything you do  teach kids to hate lie cheat be greedy selfish sociopath's #Thatswhatswrong  #un #ap #aclu
5979,@WindellMcDonal2 @WillieGreenUSMC @jvillepatfan @grindtime_moss @biggers_roscoe @RealDealAxelrod @Godswarrior1993 @LetMeRock_707 @ChuckHirschman I can be impartial &amp; fair when comparing apples to apples and oranges to oranges. But the difference between #Obama and #Trump as presidents is worlds apart. Trump breaks all the rules/norms. Obama followed all of them.  Yet Obama is the one unfairly judged &amp; hated by MAGAts.
5980,Perverted Pop #Trump . #VoteBlueToEndTheNightmare #Halloween ...#trumporangeeveryday #TrumpVirus #TrumpMeltdown #TrumpIsUnfitForOffice Come on #Florida2020 end this early don¡¯t make this a #NightmareDoubleFeature https://t.co/eHQvPYWwcf
5981,"@ElectBlakeMoore 
#Trump  said so https://t.co/RmhVO4oJ7y"
5982,"#vote @theangiestanton in GA
#trump said so
#LawAndOrder https://t.co/06agtCWjXG"
5983,"Well, it *is* Texas, and these *are* #tRUmp voters. #morons https://t.co/OYQn4hoaSA"
5984,WOW if PEA dough Biden has the power to do all this &amp; take away #WomensRights B4 the election- imagine after. #BidenHarris2020ToSaveAmerica #TrumpMeltdown #trump #JoeBiden #HunterBidensLaptop #NewYorkPost #Corruption https://t.co/1JmhRWj91e
5985,"#Democrats Have Growing Fear That #Minnesota Could Flip To Red For President #Trump

https://t.co/JyRdDGQ980 #liberaltears #TRUMP2020ToSaveAmerica #MinnesotaforTrump #JoeBidenIsCompromised #walkaway #DemocratsAreDestroyingAmerica #LiberalHypocrisy #MSMIsTheEnemyOfThePeople"
5986,"#Trump in #Michigan: #JoeBiden 'Destroyed Your Industry' with Globalist Record

https://t.co/B0M6pvMLge #liberaltears #TRUMP2020ToSaveAmerica #JoeBidenIsCompromised #walkaway #DemocratsAreDestroyingAmerica #LiberalHypocrisy #MSMIsTheEnemyOfThePeople"
5987,"Pollster Who Correctly Predicted #Trump¡¯s Election Win in 2016 Says Trump Is Looking Good for a Repeat in 2020 (VIDEO)

https://t.co/WpnJkbz0le #liberaltears #TRUMP2020ToSaveAmerica #JoeBidenIsCompromised #walkaway #DemocratsAreDestroyingAmerica #LiberalHypocrisy #Trump2020"
5988,"#Liberal Benelovence...#ArizonaStateUniversity Student wants to ¡°slash the throats¡± of all #Trump supporters

https://t.co/7SqF1HfNhr

#ASU #LiberalLogic #TrumpDerangementSyndrome #LiberalTears #DemocratsTheEnemyWithin #LiberalHypocrisy #TRUMP2020Landside #DemocratsHateAmerica"
5989,"#Bernie Tells Squad: 'Electing #Biden Is Not the End-All, It Is the Beginning'...Everyone knows #JoeBiden is a Trojan horse for America hating #socialist scum

https://t.co/EP4Mfl12Vm #socialism #LiberalHypocrisy #walkaway #thesquad #AOCisanidiot #TRUMP2020ToSaveAmerica #Trump"
5990,#Trump baselessly claims doctors are inflating coronavirus death counts for money. #CNN #Elections2020 https://t.co/MkoHIpke5p
